# Number of Buses, Number of Lines, and The Reference Bus, Number of attacked buses, Targeted cases									
57 80 1 17 0									
									
# Lines									
# Line No, From Bus, To Bus, Admittance, Line Rated Capacity, Knowingness, Real Topology, Fixed (Core), Related Topology Info Secured									
# If a line is unknown, then either From Bus or To Bus, or the both are zero. 									
# (NO topology attack possible according to the following input structure)									
1	1	2	35.714	4.040	-1.172	1	1	1	1
2	2	3	11.765	1.800	0.628	1	1	1	1
3	3	4	27.322	1.280	0.045	1	1	1	1
4	4	5	7.576	1.420	-0.090	1	1	1	1
5	4	6	6.757	1.420	-0.175	1	1	1	1
6	6	7	9.804	1.430	0.413	1	1	1	1
7	6	8	5.780	1.450	0.219	1	1	1	1
8	8	9	19.802	1.480	-1.291	1	1	1	1
9	9	10	5.956	1.400	0.252	1	1	1	1
10	9	11	11.792	1.420	0.443	1	1	1	1
11	9	12	3.390	1.410	0.062	1	1	1	1
12	9	13	6.329	1.420	0.318	1	1	1	1
13	13	14	23.041	1.430	0.389	1	1	1	1
14	13	15	11.507	1.420	0.121	1	1	1	1
15	1	15	10.989	1.910	0.326	1	1	1	1
16	1	16	4.854	1.580	0.078	1	1	1	1
17	1	17	9.259	1.620	0.218	1	1	1	1
18	3	15	18.868	1.120	0.173	1	1	1	1
19	4	18	1.802	1.430	0.135	1	1	1	1
20	4	18	2.326	1.430	0.174	1	1	1	1
21	5	6	15.601	1.440	-0.220	1	1	1	1
22	7	8	14.045	1.470	-0.059	1	1	1	1
23	10	12	7.924	1.430	-0.190	1	1	1	1
24	11	13	13.661	1.420	0.173	1	1	1	1
25	12	13	17.241	1.380	0.549	1	1	1	1
26	12	16	12.300	1.450	0.352	1	1	1	1
27	12	17	5.587	1.500	0.202	1	1	1	1
28	14	15	18.282	1.420	-0.117	1	1	1	1
29	18	19	1.460	1.420	0.037	1	1	1	1
30	19	20	2.304	1.430	0.004	1	1	1	1
31	21	20	1.287	1.430	0.019	1	1	1	1
32	21	22	8.547	1.430	-0.019	1	1	1	1
33	22	23	65.789	1.440	0.115	1	1	1	1
34	23	24	3.906	1.430	0.052	1	1	1	1
35	24	25	0.846	1.430	0.067	1	1	1	1
36	24	25	0.813	1.430	0.065	1	1	1	1
37	24	26	21.142	1.430	-0.081	1	1	1	1
38	26	27	3.937	1.430	-0.081	1	1	1	1
39	27	28	10.482	1.420	-0.174	1	1	1	1
40	28	29	17.036	1.420	-0.220	1	1	1	1
41	7	29	15.432	1.390	0.472	1	1	1	1
42	25	30	4.950	1.430	0.069	1	1	1	1
43	30	31	2.012	1.430	0.033	1	1	1	1
44	31	32	1.325	1.430	-0.025	1	1	1	1
45	32	33	27.778	1.430	0.038	1	1	1	1
46	34	32	1.049	1.430	0.079	1	1	1	1
47	34	35	12.821	1.430	-0.079	1	1	1	1
48	35	36	18.622	1.440	-0.139	1	1	1	1
49	36	37	27.322	1.430	-0.146	1	1	1	1
50	37	38	9.911	1.430	-0.166	1	1	1	1
51	37	39	26.385	1.430	0.020	1	1	1	1
52	36	40	21.459	1.430	0.008	1	1	1	1
53	22	38	33.898	1.440	-0.133	1	1	1	1
54	11	41	1.335	1.430	0.110	1	1	1	1
55	41	42	2.841	1.430	0.102	1	1	1	1
56	41	43	2.427	1.430	-0.140	1	1	1	1
57	38	44	17.094	1.430	-0.163	1	1	1	1
58	15	45	9.597	1.430	0.283	1	1	1	1
59	14	46	13.605	1.440	0.401	1	1	1	1
60	46	47	14.706	1.440	0.401	1	1	1	1
61	47	48	42.918	1.430	0.104	1	1	1	1
62	48	49	7.752	1.430	-0.072	1	1	1	1
63	49	50	7.813	1.430	-0.002	1	1	1	1
64	50	51	4.545	1.440	-0.212	1	1	1	1
65	10	51	14.045	1.450	0.392	1	1	1	1
66	13	49	5.236	1.440	0.350	1	1	1	1
67	29	52	5.348	1.430	0.083	1	1	1	1
68	52	53	10.163	1.430	0.034	1	1	1	1
69	53	54	4.310	1.440	-0.166	1	1	1	1
70	54	55	4.415	1.440	-0.207	1	1	1	1
71	11	43	6.536	1.430	0.160	1	1	1	1
72	44	45	8.052	1.430	-0.283	1	1	1	1
73	40	56	0.837	1.430	0.008	1	1	1	1
74	56	41	1.821	1.430	-0.085	1	1	1	1
75	56	42	2.825	1.430	-0.031	1	1	1	1
76	39	57	0.738	1.430	0.020	1	1	1	1
77	57	56	3.846	1.430	-0.047	1	1	1	1
78	38	49	5.650	1.430	-0.100	1	1	1	1
79	38	48	20.747	1.430	-0.176	1	1	1	1
80	9	55	8.299	1.450	0.275	1	1	1	1
									
									
									
									
# Bus Number, Generate?, Load?									
1	1	1							
2	1	1							
3	1	1							
4	0	1							
5	0	1							
6	1	1							
7	0	1							
8	1	1							
9	1	1							
10	0	1							
11	0	1							
12	1	1							
13	0	1							
14	0	1							
15	0	1							
16	0	1							
17	0	1							
18	0	1							
19	0	1							
20	0	1							
21	0	1							
22	0	1							
23	0	1							
24	0	1							
25	0	1							
26	0	1							
27	0	1							
28	0	1							
29	0	1							
30	0	1							
31	0	1							
32	0	1							
33	0	1							
34	0	1							
35	0	1							
36	0	1							
37	0	1							
38	0	1							
39	0	1							
40	0	1							
41	0	1							
42	0	1							
43	0	1							
44	0	1							
45	0	1							
46	0	1							
47	0	1							
